region,site,date,ph,do,bod,cod,ss,tn,tp,temp,ec,t.coli,nh3,no3,po4,f.coli,landuse
고양_공릉천상류,공릉천1,2001-03-05,7.5,12.3,3,3.7,2.4,4.229,0.03,5,171,22,0.371,1.455,0.017,11,Forest
고양_공릉천상류,공릉천1,2001-06-15,8.5,10.3,2.4,4.1,1.2,1.619,0.051,25,272,2200,0.034,1.196,0.015,1100,Forest
고양_공릉천상류,공릉천1,2001-09-07,7.8,7.5,1.6,3.7,1.2,9.253,0.038,22,243,17000,4.193,2.766,0.003,7900,Forest
고양_공릉천상류,공릉천1,2001-12-03,8.1,13.2,2.1,2.1,1.2,8.005,0.107,3,254,950,3.275,1.703,0.042,210,Forest
고양_공릉천상류,공릉천1,2002-03-11,8.5,9.4,1.9,4.5,0.8,3.816,0.346,4,289,22,1.587,4.201,0.173,11,Forest
고양_공릉천상류,공릉천1,2002-06-05,8.3,9.6,1.1,3.8,1.2,5.258,0.069,14,293,3300,2.21,1.703,0.039,1300,Forest
고양_공릉천상류,공릉천1,2002-09-04,7.3,9,0.7,2,2,3.266,0.053,21,351,950,1.144,1.711,0.027,210,Forest
고양_공릉천상류,공릉천1,2002-12-11,7.9,9.4,2.3,2.9,4.5,3.182,0.08,1,352,22,1.417,1.543,0.033,11,Forest
고양_공릉천상류,공릉천1,2003-03-06,7.6,9.8,2.1,3.3,1.5,4.045,0.028,4,366,700,0.928,2.501,0.016,170,Forest
고양_공릉천상류,공릉천1,2003-06-02,8.3,8.9,1.5,3.9,1.2,4.624,0.144,28,396,1700,0.165,2.228,0.074,490,Forest
고양_공릉천상류,공릉천1,2003-09-14,7.4,8.7,1,2.2,0.8,3.12,0.024,21,356,1700,0.944,1.922,0.009,270,Forest
고양_공릉천상류,공릉천1,2003-12-08,7.1,8.7,2.6,1.8,0.8,4.16,0.017,12,368,2800,0.443,2.785,0.009,390,Forest
고양_공릉천상류,공릉천1,2004-02-18,7.1,10,2.2,2.1,0.8,4.086,0.009,6,231,330,0.007,3.193,0.004,130,Forest
고양_공릉천상류,공릉천1,2004-03-10,7.7,11.4,1.9,1.3,2,2.907,0.033,9.8,240,330,0.969,1.58,0.022,130,Forest
고양_공릉천상류,공릉천1,2004-03-12,7.5,9.6,3.9,3.4,1.2,3.661,0.019,0,251,490,1.241,0.966,0.002,170,Forest
고양_공릉천상류,공릉천1,2004-03-30,7.7,9.6,3.1,4.7,4.4,3.887,0.044,9.7,236,2800,0.174,3.114,0.036,390,Forest
고양_공릉천상류,공릉천1,2004-05-14,7.8,13,1.2,2.2,6,3.759,0.07,18,172,1400,0.452,3.105,0.062,260,Forest
고양_공릉천상류,공릉천1,2004-06-03,8.1,8.3,0.9,3.5,6.8,3.579,0.165,22,217,4900,0.593,2.886,0.121,1700,Forest
고양_공릉천상류,공릉천1,2004-07-19,6.7,8.6,2.4,2.8,6.8,3.234,0.154,23.7,201,4900,0.587,2.131,0.121,1700,Forest
고양_공릉천상류,공릉천1,2004-08-13,7.5,9.5,2.2,4.1,6.2,4.044,0.06,30.7,320,1700,2.742,1.228,0.049,270,Forest
고양_공릉천상류,공릉천1,2004-09-03,9,12.5,0.8,3.2,7.8,3.33,0.137,25.1,240,330,2.567,0.692,0.127,130,Forest
고양_공릉천상류,공릉천1,2004-10-04,8.1,10.9,1.8,2.5,8,3.42,0.134,19.8,237,2200,2.573,0.771,0.122,330,Forest
고양_공릉천상류,공릉천1,2004-11-03,7.5,10.1,1.5,3.1,5,4.07,0.061,14.7,233,3300,2.571,1.401,0.053,780,Forest
고양_공릉천상류,공릉천1,2004-12-02,8.3,15.7,2,3.6,4.8,4.04,0.064,9.8,186,1700,2.524,1.351,0.051,270,Forest
고양_공릉천상류,공릉천1,2005-01-17,7.5,16.7,2.3,2.1,3.2,4.313,0.024,0.7,267,700,3.369,0.639,0.022,170,Forest
고양_공릉천상류,공릉천1,2005-02-19,7.9,14,3.4,3.6,2,4.074,0.039,1.7,275,180,0.347,3.388,0.016,32,Forest
고양_공릉천상류,공릉천1,2005-03-03,8.1,16.4,4.1,3.7,10,3.297,0.025,8.5,278,700,0.005,3.163,0.004,170,Forest
고양_공릉천상류,공릉천1,2005-04-08,8.3,12.7,2.9,4,11.2,2.606,0.061,13.1,280,50,0.098,2.277,0.013,17,Forest
고양_공릉천상류,공릉천1,2005-05-03,8,11.3,3,5.2,10.2,4.987,0.033,17.8,272,110,0.14,2.277,0.031,22,Forest
고양_공릉천상류,공릉천1,2005-06-13,9.2,13,1.9,5.2,10.2,0.989,0.023,27.4,245,700,0.013,0.664,0.014,22,Forest
고양_공릉천상류,공릉천1,2005-07-19,7.8,9.5,0.4,2.8,2.4,2.757,0.063,24.3,198,3400,0,2.574,0.059,1400,Forest
고양_공릉천상류,공릉천1,2005-08-22,7.9,11.3,1,2.4,1.2,3.285,0.141,23.1,182,1300,0.832,2.574,0.131,800,Forest
고양_공릉천상류,공릉천1,2005-09-07,8.7,13.3,0.4,2.4,0.8,1.95,0.057,22.4,211,280,0.03,1.846,0.049,140,Forest
고양_공릉천상류,공릉천1,2005-10-17,7.8,12.1,1.1,2.3,1.2,2.997,0.074,17.4,244,220,0.115,2.852,0.064,110,Forest
고양_공릉천상류,공릉천1,2005-11-09,7.6,13.3,2.1,2.4,1.8,3.221,0.05,12.8,231,170,0.003,3.072,0.042,70,Forest
고양_공릉천상류,공릉천1,2005-12-02,8,16.8,2.4,3.2,2.5,3.095,0.051,5.9,236,700,0.093,2.905,0.042,220,Forest
고양_공릉천상류,공릉천1,2006-01-20,7.1,16.3,2.3,2.9,1.4,3.656,0.052,2,247,330,0.079,3.032,0.044,170,Forest
고양_공릉천상류,공릉천1,2006-02-17,8,16.7,2.7,3.9,0.8,2.749,0.029,5.2,290,500,0.136,2.176,0,170,Forest
고양_공릉천상류,공릉천1,2006-03-02,8.3,14.2,4,3.9,3.4,2.884,0.014,12,277,700,0.015,2.657,0,220,Forest
고양_공릉천상류,공릉천1,2006-04-11,8,12.2,0.5,4,0.6,2.081,0.05,17.2,251,500,0.1,1.725,0.039,70,Forest
고양_공릉천상류,공릉천1,2006-05-16,8.1,7.3,1.2,1.9,0.7,2.48,0.045,21,248,500,0.054,2.304,0.02,220,Forest
고양_공릉천상류,공릉천1,2006-06-19,7.9,5.2,1,3.6,1,2.308,0.078,24,232,1300,0.041,2.079,0.076,270,Forest
고양_공릉천상류,공릉천1,2006-07-21,7.1,6.3,0.5,1.8,0.5,3.447,0.055,19.3,183,1700,0.03,2.989,0.008,330,Forest
고양_공릉천상류,공릉천1,2006-08-14,8.2,6,0.8,3.2,0.5,2.441,0,32,266,2200,0.04,2.152,0,300,Forest
고양_공릉천상류,공릉천1,2006-09-05,7.7,12.1,1,3.4,0.5,2.244,0.092,25,291,3000,0.082,1.809,0.086,340,Forest
고양_공릉천상류,공릉천1,2006-10-18,8.1,11.4,1.2,2.6,2.4,1.495,0.042,20.7,350,2800,0.134,1.265,0.039,260,Forest
고양_공릉천상류,공릉천1,2006-11-16,7.2,12.8,1,2.4,1.5,2.799,0.041,8,377,2200,0.114,2.58,0.038,330,Forest
고양_공릉천상류,공릉천1,2006-12-21,7.6,16.1,1.2,2.4,1.4,4.385,0.022,5.3,387,1700,0.87,3.442,0.019,270,Forest
고양_공릉천상류,공릉천1,2007-01-12,7.8,15.4,1.6,3,3.6,4.59,0.037,1.1,436,1600,0.05,4.455,0.022,140,Forest
고양_공릉천상류,공릉천1,2007-02-06,7.2,13.4,0.7,3,0.4,4.028,0.073,5.9,417,1700,0.066,3.864,0.067,800,Forest
고양_공릉천상류,공릉천1,2007-03-19,7.9,14.8,1.7,4.5,4.4,2.599,0.028,14.7,346,2200,0.009,2.267,0.002,270,Forest
고양_공릉천상류,공릉천1,2007-04-17,7.7,12.3,1.8,2.3,1.6,2.69,0.034,15.2,343,3500,0.089,1.638,0.002,340,Forest
고양_공릉천상류,공릉천1,2007-05-04,7.2,9.8,2,5.3,3.6,1.57,0.02,18,313,2200,0.022,0.989,0.011,220,Forest
고양_공릉천상류,공릉천1,2007-06-19,8.2,10.2,0.8,3.4,7.3,1.987,0.051,26,349,1700,0.068,1.886,0.009,340,Forest
고양_공릉천상류,공릉천1,2007-07-23,7.7,9.8,1.3,2.8,3.5,3.388,0.058,23,212,3800,0.044,3.331,0.046,330,Forest
고양_공릉천상류,공릉천1,2007-08-21,7.8,9.5,0.6,1.8,2.8,2.366,0.067,26,217,3500,0.031,2.325,0.03,500,Forest
고양_공릉천상류,공릉천1,2007-09-11,8,10.7,0.7,3.4,3.5,2.083,0.021,23,279,2200,0.019,1.993,0.015,270,Forest
고양_공릉천상류,공릉천1,2007-10-04,8.2,10.7,0.3,2.2,0.5,2.988,0.021,20,216,2800,0.031,2.622,0.006,210,Forest
고양_공릉천상류,공릉천1,2007-11-20,7.6,10.1,1.4,2.8,2.5,2.135,0.015,5,394,1100,0.057,1.865,0.01,220,Forest
고양_공릉천상류,공릉천1,2007-12-12,7.9,10.6,2.1,2.6,2.5,2.848,0.035,5,424,500,0.084,2.514,0.006,140,Forest
고양_공릉천상류,공릉천1,2008-01-09,7.6,10,2.4,2.8,6,3.951,0.021,2,325,350,0.036,3.81,0.007,50,Forest
고양_공릉천상류,공릉천1,2008-02-13,7.8,13,0.9,2.8,1.5,4.323,0.013,0,365,220,0.202,3.447,0.01,17,Forest
고양_공릉천상류,공릉천1,2008-03-13,7.7,12.5,2.4,4.6,3,2.615,0.057,9,424,280,0.108,2.477,0.017,27,Forest
고양_공릉천상류,공릉천1,2008-04-07,8.6,13.1,2.2,4.4,5.5,1.941,0.076,15,292,220,0.009,1.868,0.071,22,Forest
고양_공릉천상류,공릉천1,2008-05-13,7.8,12.2,1.7,4,6,2.824,0.431,15,357,2400,1.722,1.054,0.43,270,Forest
고양_공릉천상류,공릉천1,2008-06-17,7.8,9.1,1.1,4,4.5,2.09,0.039,20,330,1100,0.009,1.187,0.036,110,Forest
고양_공릉천상류,공릉천1,2008-07-10,8.1,9.6,0.9,4.2,9.6,1.677,0.044,27,422,2200,0.034,1.4,0.036,140,Forest
고양_공릉천상류,공릉천1,2008-08-25,7.7,8.9,0.7,3.6,7.2,2.478,0.039,21,164,9200,0.051,2.275,0.019,700,Forest
고양_공릉천상류,공릉천1,2008-09-16,7.9,10.6,0.6,2.4,2,2.712,0.024,23,256,2400,0.072,2.533,0.013,490,Forest
고양_공릉천상류,공릉천1,2008-10-10,7.7,10,0.9,3,1.6,2.608,0.015,19,321,1400,0.067,2.406,0.006,260,Forest
고양_공릉천상류,공릉천1,2008-11-21,7.9,14.2,1.5,2.3,2,2.696,0.01,5,352,2800,0.179,2.36,0.006,700,Forest
고양_공릉천상류,공릉천1,2008-12-17,7.4,14.3,0.6,2.5,4,3.021,0.01,5,370,350,0.114,2.76,0.002,46,Forest
고양_공릉천상류,공릉천1,2009-01-20,7.8,13.8,1.6,3,2.4,3.221,0.021,2,365,220,0.22,2.54,0.018,33,Forest
고양_공릉천상류,공릉천1,2009-02-19,7.4,13.7,1.2,3.2,2.8,3.251,0.03,4,291,170,0.276,2.859,0.018,22,Forest
고양_공릉천상류,공릉천1,2009-03-17,7.8,15.1,0.5,3,4.4,3.2,0.034,9,246,140,0.096,2.403,0.008,21,Forest
고양_공릉천상류,공릉천1,2009-04-15,7.4,10.8,1.6,4.7,5.6,1.711,0.033,14,392,540,0.117,1.503,0.026,140,Forest
고양_공릉천상류,공릉천1,2009-05-14,7.7,11.2,1.5,4.6,7,2.384,0.05,18,226,540,0.09,1.907,0.021,70,Forest
고양_공릉천상류,공릉천1,2009-06-12,8,12.2,1.7,4.2,2.4,1.986,0.09,24,275,220,0.062,1.868,0.023,70,Forest
고양_공릉천상류,공릉천1,2009-07-22,7.3,9.3,0.7,2.3,4.8,3.521,0.032,21,195,3500,0.009,3.208,0.023,390,Forest
고양_공릉천상류,공릉천1,2009-08-25,7.9,10,1,2.8,5.6,2.489,0.038,25,255,2100,0.009,2.446,0.017,210,Forest
고양_공릉천상류,공릉천1,2009-09-11,7.3,10.7,1.4,3.7,4.8,2.744,0.046,22,284,1400,0.006,2.638,0.025,210,Forest
고양_공릉천상류,공릉천1,2009-10-13,8.1,11.1,1.3,4.2,5.2,2.238,0.021,17,327,1600,0,2.043,0.002,220,Forest
고양_공릉천상류,공릉천1,2009-11-10,7.8,10.3,0.9,3,4.4,3.008,0.036,14,217,5400,0.028,2.257,0.026,490,Forest
고양_공릉천상류,공릉천1,2009-12-10,8.4,13.2,0.9,3.3,3.2,3.365,0.043,5,321,2200,0,3.245,0.012,270,Forest
고양_공릉천상류,공릉천1,2010-01-14,8.1,14.8,0.7,2.1,2,4.189,0.024,0,398,350,0.169,3.71,0.012,39,Forest
고양_공릉천상류,공릉천1,2010-02-12,7.1,16.4,1.5,4.2,2,3.767,0.1,2,466,130,0.145,3.356,0.033,14,Forest
고양_공릉천상류,공릉천1,2010-03-12,7.5,13.2,0.7,3.6,1.6,2.935,0.033,6,409,140,0.059,2.393,0.014,49,Forest
고양_공릉천상류,공릉천1,2010-04-05,8.4,14.6,2.2,4.7,10.7,2.302,0.048,13,286,330,0.039,2.198,0.011,230,Forest
고양_공릉천상류,공릉천1,2010-05-13,7.6,13,1.5,3.1,9.6,1.783,0.018,18,232,170,0,1.662,0.006,23,Forest
고양_공릉천상류,공릉천1,2010-06-08,9,10.8,2.8,3.3,9.6,1.728,0.027,27,283,280,0,1.518,0.007,49,Forest
고양_공릉천상류,공릉천1,2010-07-06,7.2,9.7,0.9,2.9,12,2.263,0.022,23,181,490,0,2.158,0.02,68,Forest
고양_공릉천상류,공릉천1,2010-08-10,7.3,8.1,0.9,2.3,8.8,2.426,0.023,24,172,350,0,2.366,0.013,40,Forest
고양_공릉천상류,공릉천1,2010-09-14,6.8,8.6,0.4,2.5,4.4,2.648,0.01,20,152,280,0,2.535,0,40,Forest
고양_공릉천상류,공릉천1,2010-10-07,8.2,11.6,1.1,2,4,3.207,0.008,17,207,330,0.086,3.039,0.005,27,Forest
고양_공릉천상류,공릉천1,2010-11-04,7.9,13.3,1.4,2.6,6,2.406,0.03,9,266,220,0,2.511,0,46,Forest
고양_공릉천상류,공릉천1,2010-12-14,7.2,11.4,2.3,2.8,2.4,4.367,0.073,4,430,280,0.209,4.023,0.068,63,Forest
고양_공릉천상류,공릉천1,2011-01-12,6.7,17.7,0.9,2.5,0.8,5.283,0.088,0,192,350,0.123,5.085,0.048,140,Forest
고양_공릉천상류,공릉천1,2011-02-08,7.6,12.3,2,3.1,4.4,4.751,0.08,3,368,170,0.091,4.513,0.049,58,Forest
고양_공릉천상류,공릉천1,2011-03-03,6.8,13,1.2,3,2,3.474,0.079,4,313,350,0.099,3.292,0.067,170,Forest
고양_공릉천상류,공릉천1,2011-04-11,7.4,11.9,2,4.8,6,2.264,0.037,13,374,79,0.072,1.609,0.022,33,Forest
고양_공릉천상류,공릉천1,2011-05-09,6.9,11.4,1.2,3,6.4,5.714,0.073,18,272,140,0.11,5.513,0.007,45,Forest
고양_공릉천상류,공릉천1,2011-06-07,8,11.5,1.3,4.2,8,2.036,0.073,22,296,490,0,1.132,0.036,45,Forest
고양_공릉천상류,공릉천1,2011-07-18,7,8.9,0.5,2.3,3.6,3.106,0.051,23,139,1700,0.003,2.366,0.018,790,Forest
고양_공릉천상류,공릉천1,2011-08-10,6.5,9.1,0.4,2.1,3.2,2.158,0.016,21.6,126,3500,0,1.715,0.01,1100,Forest
고양_공릉천상류,공릉천1,2011-09-06,7.7,10.1,1.2,3,6,2.675,0.023,23,262,920,0.197,1.739,0.006,8,Forest
고양_공릉천상류,공릉천1,2011-10-11,7.3,12.8,0.9,3.2,3.6,4.669,0.04,16.8,271,1300,0.974,2.044,0.011,39,Forest
고양_공릉천상류,공릉천1,2011-11-14,7.5,14.7,0.8,2.9,0.4,2.885,0.029,11,273,540,0,1.751,0.024,11,Forest
고양_공릉천상류,공릉천1,2011-12-06,6.5,15.4,0.6,3.2,2,3.836,0.063,5,272,350,0.033,2.909,0.055,33,Forest
고양_공릉천상류,공릉천1,2012-01-10,7.5,17.5,1.6,3.5,4.8,5.146,0.074,2.5,378,540,0.017,3.519,0.052,130,Forest
고양_공릉천상류,공릉천1,2012-02-16,7.3,19.8,1.6,3.3,1.6,4.512,0.083,3,388,350,0.087,3.886,0.051,11,Forest
고양_공릉천상류,공릉천1,2012-03-09,7.9,21.4,2.2,4.5,2,2.486,0.052,6,494,130,0.045,1.422,0.024,4,Forest
고양_공릉천상류,공릉천1,2012-04-11,8,14,1.8,4.3,9.2,2.969,0.062,15,262,22,0.112,1.419,0.042,2,Forest
고양_공릉천상류,공릉천1,2012-05-18,8.2,13,1.3,4.3,20.4,1.246,0.049,19,329,130,0.031,0.578,0.026,2,Forest
고양_공릉천상류,공릉천1,2012-06-08,9.2,17.5,1.6,5.8,13.2,1.514,0.186,25,348,2,0.02,1.288,0.166,0,Forest
고양_공릉천상류,공릉천1,2012-07-24,7.6,10.9,0.6,2.6,2,2.515,0.035,25,191,79,0.237,2.206,0.024,12,Forest
고양_공릉천상류,공릉천1,2012-08-14,7.7,11.3,0.2,4.3,13.2,2.301,0.014,27,326,170,0.595,1.405,0.005,2,Forest
고양_공릉천상류,공릉천1,2012-09-07,7.6,10.7,0.3,2.3,2,2.178,0.013,22,163,130,0.17,1.902,0.009,4,Forest
고양_공릉천상류,공릉천1,2012-10-12,7.2,9.7,1.3,2.7,2.8,2.696,0.035,16,229,33,0.013,2.207,0.023,4,Forest
고양_공릉천상류,공릉천1,2012-11-26,6.9,12.3,0.7,5.1,4,4.84,0.09,6,148,2200,0.84,2.88,0.06,930,Forest
고양_공릉천상류,공릉천1,2012-12-10,7.7,13,0.7,2.2,0.4,4.272,0.02,1,105,2800,0.031,3.567,0.011,320,Forest
고양_공릉천상류,공릉천1,2013-01-15,7.5,15.6,1.2,2.6,0.8,3.914,0.053,1,322,1100,0.409,3.236,0.04,450,Forest
고양_공릉천상류,공릉천1,2013-02-13,7.2,15.5,1.2,2.1,1.2,4.756,0.028,2,281,800,0.842,2.808,0.022,400,Forest
고양_공릉천상류,공릉천1,2013-03-08,7.6,13.4,1.2,1.8,1.6,3.103,0.039,8,258,1300,0.016,2.086,0.024,450,Forest
고양_공릉천상류,공릉천1,2013-04-12,7.8,13,1.3,3.7,2.8,2.655,0.012,9,218,330,0.098,2.406,0.008,170,Forest
고양_공릉천상류,공릉천1,2013-05-14,7.8,9.1,1,3.5,11.2,2.114,0.044,19,135,940,0.005,1.738,0.036,330,Forest
고양_공릉천상류,공릉천1,2013-06-13,7.7,9,0.9,3.9,12,1.83,0.033,22,278,1100,0.057,1.567,0.025,110,Forest
고양_공릉천상류,공릉천1,2013-07-25,7.2,8.9,0.1,4.7,9.6,2.892,0.051,20,144,4000,0.07,3.12,0.022,1700,Forest
고양_공릉천상류,공릉천1,2013-08-13,7.2,7.8,0.1,4.4,9.6,2.739,0.033,27,257,1700,0.031,2.641,0.021,450,Forest
고양_공릉천상류,공릉천1,2013-09-04,6.5,8.3,1.1,2.7,4.4,2.353,0.046,22,241,2300,0.043,2.14,0.031,450,Forest
고양_공릉천상류,공릉천1,2013-10-14,7,10.6,1.1,2.4,4.8,2.298,0.028,18,297,1700,0.006,2.045,0.016,680,Forest
고양_공릉천상류,공릉천1,2013-11-05,6.8,14.3,1.8,3.7,2.8,2.956,0.048,13,316,3500,0.887,2.003,0.026,2400,Forest
고양_공릉천상류,공릉천1,2013-12-03,7.7,14.4,2,2,2,5.404,0.012,5,290,3300,0.045,5.154,0.005,1700,Forest
고양_공릉천상류,공릉천1,2014-01-08,8,14.8,1.5,3.2,1.4,3.705,0.015,3,343,1700,0.056,3.578,0.009,450,Forest
고양_공릉천상류,공릉천1,2014-02-04,6.9,15.7,2.1,4.3,9.6,3.931,0.063,0.8,339,13000,0.618,2.992,0.028,4900,Forest
고양_공릉천상류,공릉천1,2014-03-03,8,13.6,1.5,3.8,2.4,3.185,0.061,6,373,1300,0.052,3.088,0.019,200,Forest
고양_공릉천상류,공릉천1,2014-04-08,7.3,12,1.9,3,7.2,2.739,0.033,12.3,329,200,0.192,1.902,0,200,Forest
고양_공릉천상류,공릉천1,2014-05-08,7.2,10.2,3.2,7.4,20.4,2.086,0.062,16.5,337,780,0.364,1.266,0,200,Forest
고양_공릉천상류,공릉천1,2014-06-09,7.1,11.2,1.8,4.2,10.8,1.64,0.022,24.3,324,140,0,1.07,0,45,Forest
고양_공릉천상류,공릉천1,2014-07-01,7.5,9.2,1.8,4.6,9,1.368,0.012,25.6,431,410,0,1.32,0,140,Forest
고양_공릉천상류,공릉천1,2014-08-05,7.2,8.1,1.7,3.4,4.4,3.108,0.036,25.4,295,3500,0,2.45,0.01,170,Forest
고양_공릉천상류,공릉천1,2014-09-11,7,9.5,0.9,3.1,2.8,2.69,0.046,22.1,253,1700,0.008,2.33,0.034,400,Forest
고양_공릉천상류,공릉천1,2014-10-06,6.7,10.3,1,2.9,5.6,2.531,0.032,16.4,301,450,0.051,2.03,0.028,200,Forest
고양_공릉천상류,공릉천1,2014-11-03,6.6,12.1,1.4,2.5,1.6,2.658,0.064,10.8,333,790,0,2.21,0.01,490,Forest
고양_공릉천상류,공릉천1,2014-12-01,7.9,18.9,2,3.2,2,2.848,0.029,7.4,305,140,0.037,2.52,0.018,45,Forest
고양_공릉천상류,공릉천1,2015-01-05,7.2,13.8,1.9,2.6,2,4.513,0.039,1.9,347,5400,0.137,4.326,0.01,210,Forest
고양_공릉천상류,공릉천1,2015-02-02,7.2,15.4,1.3,3.8,2,4.235,0.036,1.4,469,460,0.184,3.723,0.015,330,Forest
고양_공릉천상류,공릉천1,2015-03-02,7.5,15.3,1.9,3.4,1.6,3.416,0.036,3.3,397,700,0,2.788,0.004,110,Forest
고양_공릉천상류,공릉천1,2015-04-06,7,12.6,1.3,4.4,4.4,4.005,0.057,12.1,195,1700,0.114,3.813,0.019,790,Forest
고양_공릉천상류,공릉천1,2015-05-07,7.3,9.1,1.3,4.5,6,1.74,0.03,19.8,326,170,0,1.476,0,20,Forest
고양_공릉천상류,공릉천1,2015-06-01,6.8,10.8,0.6,4.9,7.6,1.152,0.017,21.1,347,130,0.058,0.551,0.016,18,Forest
고양_공릉천상류,공릉천1,2015-07-01,7,7.6,0.5,7.1,9.2,1.221,0.049,24.7,347,330,0,0.398,0.004,78,Forest
고양_공릉천상류,공릉천1,2015-08-04,6.2,9.6,0.9,3.7,2.4,2.836,0.059,25.1,274,480,0.032,2.565,0.023,210,Forest
고양_공릉천상류,공릉천1,2015-09-01,6.7,9.5,2.9,3.8,5.2,1.911,0.039,24,651,330,0.015,1.317,0.004,110,Forest
고양_공릉천상류,공릉천1,2015-10-02,7.2,11.8,2.5,6.6,8,2.289,0.091,15.8,685,5400,0.02,1.127,0.033,1700,Forest
고양_공릉천상류,공릉천1,2015-11-03,7.4,14.1,2,4.4,1.2,2.032,0.016,9.3,628,33,0.024,1.599,0.005,8,Forest
고양_공릉천상류,공릉천1,2015-12-01,7.8,15.5,1,4.3,0.4,3.279,0.043,4.8,709,46,0.012,2.646,0.008,11,Forest
고양_공릉천상류,공릉천1,2016-01-07,7.4,15.8,0.7,4.2,0.8,3.743,0.012,1.3,376,68,0.024,2.921,0.003,0,Forest
고양_공릉천상류,공릉천1,2016-02-03,7.7,15.8,0.9,4,0.4,4.31,0.01,0.1,316,200,0.048,4.11,0.005,140,Forest
고양_공릉천상류,공릉천1,2016-03-10,7.7,15,2.1,3.7,1.6,3.884,0.026,4.8,235,2400,0.054,3.154,0.022,120,Forest
고양_공릉천상류,공릉천1,2016-04-04,7.7,13.5,1.4,4,4,2.269,0.042,12.1,358,78,0,1.915,0.007,45,Forest
고양_공릉천상류,공릉천1,2016-05-02,7.6,11.2,1.4,4.1,7.6,2.366,0.038,17.9,299,230,0,1.861,0.01,130,Forest
고양_공릉천상류,공릉천1,2016-06-14,7.7,10.6,0.7,4.7,8.4,2.399,0.032,24.8,375,270,0.022,1.712,0.006,170,Forest
고양_공릉천상류,공릉천1,2016-07-12,7.3,9.9,1.2,3.8,3.6,4.088,0.039,24.7,322,5400,0.032,3.565,0.013,1100,Forest
고양_공릉천상류,공릉천1,2016-08-02,7.1,8.5,0.9,4,6.8,2.731,0.045,28,298,5400,0.027,2.316,0.03,2200,Forest
고양_공릉천상류,공릉천1,2016-09-06,7.8,8.9,2,4.6,2,2.03,0.016,22.7,362,790,0,1.736,0.009,490,Forest
고양_공릉천상류,공릉천1,2016-10-04,6.7,8.3,1.5,6.1,20.8,1.901,0.157,19.3,214,7900,0.033,1.532,0.023,4900,Forest
고양_공릉천상류,공릉천1,2016-11-02,7,12.5,1.3,2.8,0.4,2.584,0.032,7.1,334,920,0.013,1.981,0.007,350,Forest
고양_공릉천상류,공릉천1,2016-12-08,7.1,13.3,2.4,2.6,1.6,3.004,0.027,3.1,408,230,0.046,2.879,0.005,78,Forest
고양_공릉천상류,공릉천1,2017-01-10,6.7,13.7,1.7,2.4,0.8,3.723,0.023,2.1,325,220,0.147,3.468,0.01,130,Forest
고양_공릉천상류,공릉천1,2017-02-02,7,15.7,2.4,2.8,0.8,4.222,0.063,1,566,580,0.122,3.395,0.006,130,Forest
고양_공릉천상류,공릉천1,2017-03-20,7.6,15.1,2.6,3.8,2,3.313,0.026,10.5,393,93,0.111,2.69,0.004,78,Forest
고양_공릉천상류,공릉천1,2017-04-21,8,12.6,1.5,3.6,4,2.693,0.022,17.2,260,1100,0.025,2.38,0.01,460,Forest
고양_공릉천상류,공릉천1,2017-05-16,7.5,13,1.1,4.3,6,1.651,0.022,20.1,363,490,0.034,1.121,0.003,110,Forest
고양_공릉천상류,공릉천1,2017-06-09,7.5,12.6,1.7,4.9,16,1.24,0.022,21.7,395,330,0.042,0.691,0,110,Forest
고양_공릉천상류,공릉천1,2017-07-13,7.3,10.6,1.8,3.2,3.6,5.075,0.038,21,238,2400,0,4.644,0.027,1300,Forest
고양_공릉천상류,공릉천1,2017-08-11,7.3,10.5,1,3.8,2.8,3.605,0.029,24.3,353,1300,0.019,2.798,0.019,790,Forest
고양_공릉천상류,공릉천1,2017-09-05,6.7,14.7,1.2,2.8,3.2,3.727,0.028,21.6,282,3500,0.018,3.174,0.009,1300,Forest
고양_공릉천상류,공릉천1,2017-10-16,7.1,18.3,1.1,2.4,4.4,3.428,0.019,15.5,326,1300,0.015,2.805,0.005,330,Forest
고양_공릉천상류,공릉천1,2017-11-16,8,16.7,2.7,6.3,18.8,4.034,0.064,2.9,399,1700,0.071,3.103,0.024,1700,Forest
고양_공릉천상류,공릉천1,2017-12-05,8.8,17.9,2.1,2.4,1.2,4.271,0.015,0.5,433,2300,0.03,3.358,0.003,780,Forest
고양_공릉천상류,공릉천1,2018-01-08,6.8,15,1.6,2.6,1.6,4.626,0.019,3,480,450,0,4.523,0,200,Forest
고양_공릉천상류,공릉천1,2018-02-01,6.7,16.8,1.4,2.8,0.8,5.249,0.021,0,554,1100,0.071,4.891,0.008,700,Forest
고양_공릉천상류,공릉천1,2018-03-07,7.3,17,1.4,4.2,0.8,3.462,0.03,2.6,347,3300,0.068,3.111,0.014,2200,Forest
고양_공릉천상류,공릉천1,2018-04-10,7.9,13.9,1,3.1,4.4,2.684,0.034,11.1,279,350,0.024,2.518,0.012,130,Forest
고양_공릉천상류,공릉천1,2018-05-01,7.9,14.2,0.6,3.5,4,3.878,0.014,18.9,361,350,0.104,3.084,0.011,130,Forest
고양_공릉천상류,공릉천1,2018-06-04,8.2,8.2,1.2,3.6,3.2,3.178,0.038,23,346,780,0.01,2.932,0.018,200,Forest
